Rank,Company,Ticker,Sector,Industry,Profitable,Founder_is_CEO,FemaleCEO,Growth_in_Jobs,Change_in_Rank,Gained_in_Rank,Dropped_in_Rank,Newcomer_to_the_Fortune500,Global500,Best_Companies,Number_of_employees,MarketCap_March31_M,Revenues_M,RevenuePercentChange,Profits_M,ProfitsPercentChange,Assets_M,CEO,Country,HeadquartersCity,HeadquartersState,Website,CompanyType,Footnote,MarketCap_Updated_M,Updated,Costs_M
830.0,Kaiser Aluminum,KALU,Materials,Metals,no,no,no,yes,76.0,yes,no,,no,no,4000.0,1190.0,3428.0,30.7,-30.0,,2289.0,Keith A. Harvey,U.S.,Franklin,TN,www.kaiseraluminum.com,Public,"Market value as of March 31, 2023.",1190.0,2023-06-05,
831.0,Fleetcor Technologies,FLT,Business Services,Financial Data Services,yes,no,no,yes,37.0,yes,no,,no,no,9900.0,15496.0,3427.0,20.9,954.0,13.7,14089.0,Ronald F. Clarke,U.S.,Atlanta,GA,www.fleetcor.com,Public,"Market value as of March 31, 2023.",15496.0,2023-06-05,2473.0
832.0,Incyte,INCY,Health Care,Pharmaceuticals,yes,no,no,yes,3.0,yes,no,,no,no,2324.0,16114.0,3395.0,13.7,341.0,-64.1,5841.0,Hervé Hoppenot,U.S.,Wilmington,DE,www.incyte.com,Public,"Market value as of March 31, 2023.",16114.0,2023-06-05,
833.0,OGE Energy,OGE,Energy,Utilities: Gas and Electric,yes,no,no,yes,-98.0,no,yes,,no,no,2237.0,7543.0,3376.0,-7.6,666.0,-9.7,12545.0,Sean Trauschke,U.S.,Oklahoma City,OK,www.ogeenergy.com,Public,"Market value as of March 31, 2023.",7543.0,2023-06-05,
834.0,Crane NXT,CXT,Industrials,Industrial Machinery,yes,no,no,no,-67.0,no,yes,,no,no,11000.0,6405.0,3375.0,-1.0,401.0,-7.9,4390.0,Aaron W. Saak,U.S.,Stamford,CT,www.cranenxt.com,Public,"Spun off Crane Company and changed name from Crane Holdings, April 3, 2023. Market value as of March 31, 2023.",6405.0,2023-06-05,
,IDEXX Laboratories,IDXX,Health Care,Medical Products and Equipment,yes,no,no,yes,-37.0,no,yes,,no,no,10780.0,41493.0,3367.0,4.7,679.0,-8.8,2747.0,Jonathan J. Mazelsky,U.S.,Westbrook,ME,www.idexx.com,Public,"Market value as of March 31, 2023.",41493.0,2023-06-05,
836.0,Adams Resources & Energy,AE,-,Petroleum Refining,yes,no,no,yes,,,,,no,no,882.0,97.0,3367.0,66.3,,-70.7,384.0,Kevin J. Roycraft,U.S.,Houston,TX,www.adamsresources.com,Public,"Market value as of March 31, 2023.",97.0,2023-06-05,3363.0
837.0,MRC Global,MRC,Energy,Wholesalers: Diversified,yes,no,no,yes,64.0,yes,no,,no,no,2800.0,819.0,3363.0,26.1,75.0,,1895.0,Robert J. Saltiel Jr.,U.S.,Houston,TX,www.mrcglobal.com,Public,"Market value as of March 31, 2023.",819.0,2023-06-05,3288.0
838.0,Popular,BPOP,Financials,Commercial Banks,yes,no,no,yes,50.0,yes,no,,no,no,8813.0,4132.0,,21.6,1103.0,17.9,67638.0,Ignacio Alvarez,U.S.,Hato Rey,PR,www.popular.com,Public,"Market value as of March 31, 2023.",4132.0,2023-06-05,
839.0,Euronet Worldwide,EEFT,Business Services,Financial Data Services,yes,no,no,yes,-8.0,no,yes,,no,no,9500.0,5576.0,3359.0,12.1,231.0,226.6,5404.0,Michael J. Brown,U.S.,Leawood,KS,www.euronetworldwide.com,Public,"Market value as of March 31, 2023.",5576.0,2023-06-05,
840.0,SM Energy,SM,Energy,"Mining, Crude-Oil Production",yes,no,no,yes,65.0,yes,no,,no,no,539.0,3394.0,3359.0,28.1,1112.0,2969.2,5716.0,Herbert S. Vogel,U.S.,Denver,CO,www.sm-energy.com,Public,"Market value as of March 31, 2023.",3394.0,2023-06-05,
841.0,EnerSys,ENS,Industrials,"Electronics, Electrical Equip.",yes,no,no,no,-3.0,no,yes,,no,no,11400.0,3549.0,3357.0,12.7,144.0,0.4,3737.0,David M. Shaffer,U.S.,Reading,PA,www.enersys.com,Public,"Figures are for fiscal year ended March 31, 2022. Market value as of March 31, 2023.",3549.0,2023-06-05,
842.0,Realty Income,O,Financials,Real estate,yes,no,no,yes,,,,,no,no,393.0,41825.0,3344.0,60.7,869.0,141.9,49673.0,Sumit Roy,U.S.,San Diego,CA,www.realtyincome.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",41825.0,2023-06-05,
843.0,Dream Finders Homes,DFH,Engineering & Construction,Homebuilders,yes,yes,no,no,,,,,no,no,1170.0,1232.0,3342.0,73.7,262.0,116.6,2371.0,Patrick O. Zalupski,U.S.,Jacksonville,FL,www.dreamfindershomes.com,Public,"Market value as of March 31, 2023.",1232.0,2023-06-05,
844.0,Central Garden & Pet,CENT,Household Products,Household and Personal Products,yes,no,no,no,-59.0,no,yes,,no,no,6700.0,2134.0,3339.0,1.1,152.0,0.3,3282.0,Timothy P. Cofer,U.S.,Walnut Creek,CA,www.central.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",2134.0,2023-06-05,
845.0,Zions Bancorp.,ZION,Financials,Commercial Banks,yes,no,no,yes,-4.0,no,yes,,no,no,9989.0,4433.0,3337.0,12.4,,-19.7,89545.0,Harris H. Simmons,U.S.,Salt Lake City,UT,www.zionsbancorporation.com,Public,"Market value as of March 31, 2023.",4433.0,2023-06-05,
846.0,Frontier Group Holdings,ULCC,Transportation,Airlines,no,no,no,yes,,,,,no,no,6450.0,2146.0,3326.0,61.5,-37.0,,4499.0,Barry L. Biffle,U.S.,Denver,CO,www.flyfrontier.com,Public,"Market value as of March 31, 2023.",2146.0,2023-06-05,
847.0,AptarGroup,ATR,Materials,"Packaging, Containers",yes,no,no,yes,-51.0,no,yes,,no,no,13500.0,7728.0,3322.0,2.9,239.0,-2.0,4204.0,Stephan B. Tanda,U.S.,Crystal Lake,IL,www.aptar.com,Public,"Market value as of March 31, 2023.",7728.0,2023-06-05,
848.0,Coherent,COHR,Technology,Semiconductors and Other Electronic Components,yes,no,no,yes,-34.0,no,yes,,no,no,23658.0,5292.0,3317.0,6.8,235.0,-21.1,7845.0,Vincent D. Mattera Jr.,U.S.,Saxonburg,PA,www.ii-vi.com,Public,"Changed name from II-VI, July 1, 2022. Figures are for fiscal year ended June 30, 2022. Market value as of March 31, 2023.",5292.0,2023-06-05,
849.0,Designer Brands,DBI,Retailing,Specialty Retailers: Apparel,yes,no,no,yes,-46.0,no,yes,,no,no,14000.0,556.0,3315.0,3.7,163.0,5.3,2010.0,Douglas M. Howe,U.S.,Columbus,OH,www.designerbrands.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",556.0,2023-06-05,
850.0,Cooper Cos.,COO,Health Care,Medical Products and Equipment,yes,no,no,yes,1.0,yes,no,,no,no,14000.0,18465.0,3308.0,13.2,386.0,-86.9,11492.0,Albert G. White III,U.S.,San Ramon,CA,www.coopercos.com,Public,"Figures are for fiscal year ended Oct. 31, 2022. Market value as of March 31, 2023.",18465.0,2023-06-05,
851.0,Donaldson,DCI,Industrials,Industrial Machinery,yes,no,no,yes,10.0,yes,no,,no,no,14000.0,7924.0,3307.0,15.9,333.0,16.0,2600.0,Tod E. Carpenter,U.S.,Minneapolis,MN,www.donaldson.com,Public,"Figures are for fiscal year ended July 31, 2022. Market value as of March 31, 2023.",7924.0,2023-06-05,2974.0
852.0,Cheesecake Factory,CAKE,"Hotels, Restaurants & Leisure",Food Services,yes,no,no,yes,-4.0,no,yes,,no,yes,47500.0,1810.0,3303.0,12.8,43.0,-40.4,2775.0,David M. Overton,U.S.,Calabasas Hills,CA,www.thecheesecakefactory.com,Public,"Market value as of March 31, 2023.",1810.0,2023-06-05,3260.0
853.0,Granite Construction,GVA,Engineering & Construction,Engineering & Construction,yes,no,no,yes,-104.0,no,yes,,no,no,3800.0,1797.0,3301.0,-5.7,83.0,725.1,2168.0,Kyle T. Larkin,U.S.,Watsonville,CA,www.graniteconstruction.com,Public,"Market value as of March 31, 2023.",1797.0,2023-06-05,
854.0,Werner Enterprises,WERN,Transportation,"Trucking, Truck Leasing",yes,no,no,yes,38.0,yes,no,,no,no,14300.0,2877.0,3290.0,20.3,,-6.9,3097.0,Derek J. Leathers,U.S.,Omaha,NE,www.werner.com,Public,"Market value as of March 31, 2023.",2877.0,2023-06-05,
855.0,Entegris,ENTG,Technology,Semiconductors and Other Electronic Components,yes,no,no,yes,104.0,yes,no,,no,no,10000.0,12276.0,,42.8,209.0,-48.9,10139.0,Bertrand Loy,U.S.,Billerica,MA,www.entegris.com,Public,"Market value as of March 31, 2023.",12276.0,2023-06-05,
856.0,TEGNA,TGNA,Media,Entertainment,yes,no,no,yes,-24.0,no,yes,,no,no,6300.0,3780.0,3279.0,9.6,631.0,32.2,7329.0,David T. Lougee,U.S.,Tysons,VA,www.tegna.com,Public,"Market value as of March 31, 2023.",3780.0,2023-06-05,
857.0,Annaly Capital Management,NLY,Financials,Diversified Financials,yes,no,no,no,10.0,yes,no,,no,no,161.0,9438.0,3270.0,15.3,1725.0,-27.8,81851.0,David L. Finkelstein,U.S.,New York,NY,www.annaly.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",9438.0,2023-06-05,
858.0,Cracker Barrel Old Country Store,CBRL,"Hotels, Restaurants & Leisure",Food Services,yes,no,yes,yes,13.0,yes,no,,no,no,73000.0,2516.0,3268.0,15.8,132.0,-48.2,2295.0,Sandra B. Cochran,U.S.,Lebanon,TN,www.crackerbarrel.com,Public,"Figures are for fiscal year ended July 31, 2022. Market value as of March 31, 2023.",2516.0,2023-06-05,
859.0,QuidelOrtho,QDEL,Health Care,Medical Products and Equipment,yes,no,no,yes,,,,,no,no,7000.0,5925.0,3266.0,92.3,549.0,-22.1,8856.0,Douglas C. Bryant,U.S.,San Diego,CA,www.quidelortho.com,Public,"Acquired Ortho, reorganized as a holding company, and changed name from Quidel, May 27, 2022. Market value as of March 31, 2023.",5925.0,2023-06-05,
860.0,Western Midstream Partners,WES,Energy,Pipelines,yes,no,no,yes,-2.0,no,yes,,no,no,1217.0,10150.0,3252.0,13.0,,32.8,11272.0,Michael P. Ure,U.S.,The Woodlands,TX,www.westernmidstream.com,Public,"A partnership. Market value as of March 31, 2023.",10150.0,2023-06-05,
861.0,Magellan Midstream Partners,MMP,Energy,Pipelines,yes,no,no,no,-2.0,no,yes,,no,no,1655.0,11031.0,3252.0,13.3,1036.0,5.5,7708.0,Aaron L. Milford,U.S.,Tulsa,OK,www.magellanlp.com,Public,"Includes revenues from discontinued operations. A partnership. Market value as of March 31, 2023.",11031.0,2023-06-05,
862.0,WeWork,WE,-,Real estate,no,no,no,no,52.0,yes,no,,no,no,4300.0,568.0,3245.0,26.3,-2034.0,,17863.0,David Tolley,U.S.,New York,NY,www.wework.com,Public,"Market value as of March 31, 2023.",568.0,2023-06-05,
863.0,NexTier Oilfield Solutions,NEX,Energy,"Oil and Gas Equipment, Services",yes,no,no,yes,,,,,no,no,4302.0,1858.0,3245.0,128.0,315.0,,1727.0,Robert W. Drummond,U.S.,Houston,TX,www.nextierofs.com,Public,"Market value as of March 31, 2023.",1858.0,2023-06-05,
864.0,Callon Petroleum,CPE,Energy,"Mining, Crude-Oil Production",yes,no,no,yes,,,,,no,no,354.0,2061.0,3231.0,58.0,,231.3,6146.0,Joseph C. Gatto Jr.,U.S.,Houston,TX,www.callon.com,Public,"Market value as of March 31, 2023.",2061.0,2023-06-05,2021.0
865.0,G-III Apparel Group,GIII,Apparel,Apparel,no,no,no,yes,20.0,yes,no,,no,no,4150.0,723.0,,16.6,-133.0,-166.3,2712.0,Morris Goldfarb,U.S.,New York,NY,www.giii.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",723.0,2023-06-05,3360.0
866.0,Quad/Graphics,QUAD,-,"Publishing, Printing",yes,no,no,yes,-24.0,no,yes,,no,no,15300.0,229.0,3217.0,8.7,9.0,-75.4,1702.0,J. Joel Quadracci,U.S.,Sussex,WI,www.quad.com,Public,"Market value as of March 31, 2023.",229.0,2023-06-05,3208.0
867.0,Carter's,CRI,Apparel,Apparel,yes,no,no,no,-113.0,no,yes,,no,no,15500.0,2708.0,3213.0,-7.9,250.0,-26.4,2440.0,Michael D. Casey,U.S.,Atlanta,GA,www.carters.com,Public,"Market value as of March 31, 2023.",2708.0,2023-06-05,
868.0,Coinbase Global,COIN,Financials,Securities,no,yes,no,yes,-431.0,no,yes,,no,no,4510.0,15641.0,,-59.3,-2625.0,-172.4,89725.0,Brian Armstrong,U.S.,Wilmington,DE,www.coinbase.com,Public,"A remote-first company since 2020, it has no principal executive office. Market value as of March 31, 2023.",15641.0,2023-06-05,
869.0,Match Group,MTCH,Technology,Internet Services and Retailing,yes,no,no,yes,-33.0,no,yes,,no,no,2710.0,10723.0,,6.9,362.0,30.3,4183.0,Bernard Kim,U.S.,Dallas,TX,www.mtch.com,Public,"Market value as of March 31, 2023.",10723.0,2023-06-05,2827.0
870.0,Vontier,VNT,Technology,"Electronics, Electrical Equip.",yes,no,no,no,-37.0,no,yes,,no,no,8100.0,4244.0,3184.0,6.5,401.0,-2.8,4343.0,Mark D. Morelli,U.S.,Raleigh,NC,www.vontier.com,Public,"Market value as of March 31, 2023.",4244.0,2023-06-05,
871.0,IDEX,IEX,Industrials,Industrial Machinery,yes,no,no,yes,16.0,yes,no,,no,no,8868.0,17447.0,3182.0,15.1,587.0,30.6,5512.0,Eric D. Ashleman,U.S.,Northbrook,IL,www.idexcorp.com,Public,"Market value as of March 31, 2023.",17447.0,2023-06-05,
,Teradyne,TER,Technology,Semiconductors and Other Electronic Components,yes,no,no,yes,-146.0,no,yes,,no,no,6500.0,16745.0,3155.0,-14.8,716.0,-29.5,3501.0,Gregory S. Smith,U.S.,North Reading,MA,www.teradyne.com,Public,"Market value as of March 31, 2023.",16745.0,2023-06-05,
873.0,Deckers Outdoor,DECK,Apparel,Apparel,yes,no,no,yes,45.0,yes,no,,no,no,4000.0,11850.0,3150.0,23.8,452.0,18.1,2332.0,David Powers,U.S.,Goleta,CA,www.deckers.com,Public,"Figures are for fiscal year ended March 31, 2022. Market value as of March 31, 2023.",11850.0,2023-06-05,
874.0,Alight,ALIT,Business Services,Diversified Outsourcing Services,no,no,no,yes,-21.0,no,yes,,no,no,18000.0,5132.0,3132.0,7.4,-62.0,,11235.0,Stephan D. Scholl,U.S.,Lincolnshire,IL,www.alight.com,Public,"Market value as of March 31, 2023.",5132.0,2023-06-05,
875.0,Roku,ROKU,Media,Entertainment,no,yes,no,yes,14.0,yes,no,,no,no,3600.0,9222.0,3127.0,13.1,-498.0,-305.5,4413.0,Anthony J. Wood,U.S.,San Jose,CA,www.roku.com,Public,"Market value as of March 31, 2023.",9222.0,2023-06-05,
876.0,PC Connection,CNXN,Wholesalers,Wholesalers: Electronics and Office Equipment,yes,no,no,yes,-21.0,no,yes,,no,no,2685.0,1183.0,3125.0,8.0,89.0,27.6,1100.0,Timothy J. McGrath,U.S.,Merrimack,NH,www.connection.com,Public,"Market value as of March 31, 2023.",1183.0,2023-06-05,3036.0
877.0,Rackspace Technology,RXT,Technology,Internet Services and Retailing,no,no,no,yes,-49.0,no,yes,,no,no,6800.0,400.0,3122.0,3.7,-805.0,,5457.0,Amar Maletira,U.S.,San Antonio,TX,www.rackspace.com,Public,"Market value as of March 31, 2023.",400.0,2023-06-05,
878.0,Boston Properties,BXP,Financials,Real estate,yes,no,no,yes,-21.0,no,yes,,no,no,780.0,8487.0,3109.0,7.6,849.0,68.0,24208.0,Owen D. Thomas,U.S.,Boston,MA,www.bxp.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",8487.0,2023-06-05,
879.0,AMC Networks,AMCX,Media,Entertainment,yes,no,yes,yes,-62.0,no,yes,,no,no,1948.0,756.0,3097.0,0.6,,-97.0,5634.0,Kristin A. Dolan,U.S.,New York,NY,www.amcnetworks.com,Public,"Market value as of March 31, 2023.",756.0,2023-06-05,3089.0
880.0,Five Below,FIVE,Retailing,Specialty Retailers: Other,yes,no,no,yes,-16.0,no,yes,,no,no,14200.0,11463.0,3076.0,8.0,262.0,-6.2,3325.0,Joel D. Anderson,U.S.,Philadelphia,PA,www.fivebelow.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",11463.0,2023-06-05,
881.0,Stewart Information Services,STC,Financials,Insurance: Property and Casualty (Stock),yes,no,no,no,-97.0,no,yes,,no,no,7100.0,1097.0,3069.0,-7.2,162.0,-49.8,2738.0,Frederick H. Eppinger,U.S.,Houston,TX,www.stewart.com,Public,"Market value as of March 31, 2023.",1097.0,2023-06-05,
882.0,Matador Resources,MTDR,Energy,"Mining, Crude-Oil Production",yes,yes,no,yes,,,,,no,no,360.0,5674.0,,83.9,1214.0,107.6,5555.0,Joseph Wm. Foran,U.S.,Dallas,TX,www.matadorresources.com,Public,"Market value as of March 31, 2023.",5674.0,2023-06-05,
883.0,Crescent Energy,CRGY,Energy,"Mining, Crude-Oil Production",yes,no,no,yes,,,,,no,no,870.0,1888.0,3057.0,107.0,97.0,,6020.0,David C. Rockecharlie,U.S.,Houston,TX,www.crescentenergyco.com,Public,"Market value as of March 31, 2023.",1888.0,2023-06-05,
884.0,Energizer Holdings,ENR,Household Products,Household and Personal Products,no,no,no,no,-58.0,no,yes,,no,no,5500.0,2479.0,3050.0,0.9,-232.0,-243.9,4572.0,Mark S. LaVigne,U.S.,St. Louis,MO,www.energizerholdings.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",2479.0,2023-06-05,
885.0,Vista Outdoor,VSTO,Business Services,Miscellaneous,yes,no,no,yes,90.0,yes,no,,no,no,6900.0,1568.0,3045.0,36.8,473.0,77.9,2396.0,Gary L. McArthur,U.S.,Anoka,MN,www.vistaoutdoor.com,Public,"Figures are for fiscal year ended March 31, 2022. Market value as of March 31, 2023.",1568.0,2023-06-05,
886.0,Moog,MOGA,Aerospace & Defense,Aerospace & Defense,yes,no,no,no,-24.0,no,yes,,no,no,14000.0,3203.0,,6.4,155.0,-1.3,3432.0,Patrick J. Roche,U.S.,East Aurora,NY,www.moog.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",3203.0,2023-06-05,
887.0,Verisk Analytics,VRSK,Business Services,Financial Data Services,yes,no,no,no,-58.0,no,yes,,no,no,7000.0,29680.0,3034.0,1.2,954.0,43.2,6961.0,Lee M. Shavel,U.S.,Jersey City,NJ,www.verisk.com,Public,"Includes revenues from discontinued operations. Market value as of March 31, 2023.",29680.0,2023-06-05,
888.0,FTI Consulting,FCN,Business Services,Diversified Outsourcing Services,yes,no,no,yes,-6.0,no,yes,,no,no,7635.0,6695.0,3029.0,9.1,236.0,0.2,3241.0,Steven H. Gunby,U.S.,Washington,DC,www.fticonsulting.com,Public,"Market value as of March 31, 2023.",6695.0,2023-06-05,
889.0,Ensign Group,ENSG,Health Care,Health Care: Medical Facilities,yes,no,no,yes,15.0,yes,no,,no,no,29900.0,5338.0,3026.0,15.1,,15.4,3452.0,Barry R. Port,U.S.,San Juan Capistrano,CA,www.ensigngroup.net,Public,"Market value as of March 31, 2023.",5338.0,2023-06-05,
890.0,Encore Wire,WIRE,Industrials,"Electronics, Electrical Equip.",yes,no,no,yes,20.0,yes,no,,no,no,1672.0,3329.0,3018.0,16.4,,32.6,2019.0,Daniel L. Jones,U.S.,McKinney,TX,www.encorewire.com,Public,"Market value as of March 31, 2023.",3329.0,2023-06-05,2300.0
891.0,Western Alliance Bancorp.,WAL,Financials,Commercial Banks,yes,no,no,yes,,,,,no,no,3365.0,3896.0,3016.0,46.2,1057.0,17.6,67734.0,Kenneth A. Vecchione,U.S.,Phoenix,AZ,www.westernalliancebancorporation.com,Public,"Market value as of March 31, 2023.",3896.0,2023-06-05,
892.0,Griffon,GFF,Materials,"Building Materials, Glass",no,no,no,no,27.0,yes,no,,no,no,6200.0,1831.0,3010.0,18.4,,-341.8,2817.0,Ronald J. Kramer,U.S.,New York,NY,www.griffon.com,Public,"Includes revenues from discontinued operations. Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",1831.0,2023-06-05,
,MYR Group,MYRG,Engineering & Construction,Engineering & Construction,yes,no,no,yes,29.0,yes,no,,no,no,8500.0,2100.0,3009.0,20.4,83.0,-1.9,1399.0,Richard S. Swartz,U.S.,Thornton,CO,www.myrgroup.com,Public,"Market value as of March 31, 2023.",2100.0,2023-06-05,
894.0,SkyWest,SKYW,Transportation,Airlines,yes,no,no,no,,,,,no,no,12717.0,1082.0,3005.0,10.7,73.0,-34.8,7415.0,Russell A. Childs,U.S.,St. George,UT,www.skywest.com,Public,"Market value as of March 31, 2023.",1082.0,2023-06-05,
895.0,ITT,ITT,Industrials,Industrial Machinery,yes,no,no,yes,-9.0,no,yes,,no,no,10300.0,7146.0,,8.1,367.0,16.0,3780.0,Luca Savi,U.S.,Stamford,CT,www.itt.com,Public,"Market value as of March 31, 2023.",7146.0,2023-06-05,
896.0,Greenbrier,GBX,Transportation,Transportation Equipment,yes,no,yes,yes,,,,,no,no,14400.0,1055.0,2978.0,70.4,47.0,44.4,3852.0,Lorie L. Tekorius,U.S.,Lake Oswego,OR,www.gbrx.com,Public,"Figures are for fiscal year ended Aug. 31, 2022. Market value as of March 31, 2023.",1055.0,2023-06-05,
897.0,Waters,WAT,Technology,"Scientific, Photographic and Control Equipment",yes,no,no,yes,-20.0,no,yes,,no,no,8200.0,18251.0,2972.0,6.7,708.0,2.2,3282.0,Udit Batra,U.S.,Milford,MA,www.waters.com,Public,"Market value as of March 31, 2023.",18251.0,2023-06-05,
898.0,AdaptHealth,AHCO,Health Care,Wholesalers: Health Care,yes,no,no,yes,28.0,yes,no,,no,no,10900.0,1684.0,2971.0,20.5,69.0,-55.6,5220.0,Crispin Teufel,U.S.,Plymouth Meeting,PA,www.adapthealth.com,Public,"Market value as of March 31, 2023.",1684.0,2023-06-05,
899.0,Sun Communities,SUI,-,Real estate,yes,no,no,yes,65.0,yes,no,,no,no,7397.0,17531.0,2970.0,30.7,242.0,-36.3,17084.0,Gary A. Shiffman,U.S.,Southfield,MI,www.suncommunities.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",17531.0,2023-06-05,
900.0,Caleres,CAL,Retailing,Specialty Retailers: Apparel,yes,no,no,yes,-19.0,no,yes,,no,no,7300.0,771.0,2968.0,6.9,182.0,32.6,1837.0,John W. Schmidt,U.S.,St. Louis,MO,www.caleres.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",771.0,2023-06-05,
901.0,Gannett,GCI,Media,"Publishing, Printing",no,no,no,no,-100.0,no,yes,,no,no,14200.0,273.0,2945.0,-8.2,-78.0,,2394.0,Michael E. Reed,U.S.,McLean,VA,www.gannett.com,Public,"Market value as of March 31, 2023.",273.0,2023-06-05,
902.0,Hillenbrand,HI,Industrials,Industrial Machinery,yes,no,yes,yes,-42.0,no,yes,,no,no,11000.0,3298.0,,2.7,209.0,-16.4,3868.0,Kimberly K. Ryan,U.S.,Batesville,IN,www.hillenbrand.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",3298.0,2023-06-05,
903.0,Hovnanian Enterprises,HOV,Engineering & Construction,Homebuilders,yes,no,no,yes,-24.0,no,yes,,no,no,1866.0,407.0,2922.0,5.0,226.0,-62.9,2562.0,Ara K. Hovnanian,U.S.,Matawan,NJ,www.khov.com,Public,"Figures are for fiscal year ended Oct. 31, 2022. Market value as of March 31, 2023.",407.0,2023-06-05,
904.0,Americold Realty Trust,COLD,Financials,Real estate,no,no,no,no,-11.0,no,yes,,no,no,15329.0,7684.0,2915.0,7.4,-19.0,,8105.0,George F. Chappelle Jr.,U.S.,Atlanta,GA,www.americold.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",7684.0,2023-06-05,
905.0,DexCom,DXCM,Health Care,Medical Products and Equipment,yes,no,no,yes,24.0,yes,no,,no,no,7550.0,44894.0,,18.8,341.0,120.6,5392.0,Kevin R. Sayer,U.S.,San Diego,CA,www.dexcom.com,Public,"Market value as of March 31, 2023.",44894.0,2023-06-05,
906.0,New Jersey Resources,NJR,Energy,Utilities: Gas and Electric,yes,no,no,yes,83.0,yes,no,,no,no,1288.0,5154.0,2906.0,34.7,275.0,133.2,6261.0,Jim Abrahamson,U.S.,Wall,NJ,www.njresources.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",5154.0,2023-06-05,
907.0,V2X,VVX,Aerospace & Defense,Aerospace & Defense,no,no,no,yes,,,,,no,no,15400.0,1232.0,2891.0,62.1,-14.0,-131.3,3233.0,Charles L. Prow,U.S.,McLean,VA,www.gov2x.com,Public,"Acquired Vertex Cos. and changed name from Vectrus, July 5, 2022. Market value as of March 31, 2023.",1232.0,2023-06-05,2905.0
